Asset1.DynamicState_time,Asset1.DynamicState_R_x,Asset1.DynamicState_R_y,Asset1.DynamicState_R_z,Asset1.DynamicState_V_x,Asset1.DynamicState_V_y,Asset1.DynamicState_V_z,Asset1.DynamicState_Q_0,Asset1.DynamicState_Q_1,Asset1.DynamicState_Q_2,Asset1.DynamicState_Q_3,Asset1.DynamicState_Omega_1,Asset1.DynamicState_Omega_2,Asset1.DynamicState_Omega_3,Asset1.DynamicState_OmegaW_1,Asset1.DynamicState_OmegaW_2,Asset1.DynamicState_OmegaW_3,
0,946.53201,6777.837,0,0.97622974,-0.1363315,7.5870761,0.56678126,0.49790907,0.43320732,-0.49312978,0,-2.7105054E-20,-0.0011179537,0,0,0
6.6214873777517E-06,946.532016464093,6777.83699909728,5.02377286301275E-05,0.97622973219229,-0.136331555890521,7.58707609998063,0.566781258174799,0.497909068396588,0.43320732184289,-0.493129782097804,3.25100793785369E-12,-5.26636883825747E-11,-0.00111795369606604,0,0,0
1.32429747555034E-05,946.532022928186,6777.83699819457,0.000100475457260127,0.97622972438458,-0.136331611781042,7.58707609996127,0.566781256349599,0.497909066793176,0.43320732368578,-0.493129784195608,6.50200823947847E-12,-1.05327376615074E-10,-0.00111795369213209,0,0,0
1.98644621332551E-05,946.532029392278,6777.83699729185,0.000150713185889998,0.976229716576869,-0.136331667671564,7.5870760999419,0.566781254524398,0.497909065189763,0.43320732552867,-0.493129786293412,9.75300088059637E-12,-1.57991064729667E-10,-0.00111795368819813,0,0,0
2.64859495110068E-05,946.532035856371,6777.83699638913,0.00020095091451974,0.976229708769159,-0.136331723562085,7.58707609992253,0.566781252699198,0.497909063586351,0.433207327371559,-0.493129788391216,1.30039858809373E-11,-2.10654752722239E-10,-0.00111795368426418,0,0,0
5.95933863997653E-05,946.532068176834,6777.83699187553,0.000452139557666531,0.976229669730607,-0.136332003014691,7.58707609982568,0.566781243573197,0.497909055569288,0.433207336586005,-0.493129798880237,2.92587963986398E-11,-4.73973190828204E-10,-0.00111795366459441,0,0,0
9.27008232885238E-05,946.532100497296,6777.83698736192,0.000703328200810114,0.976229630692053,-0.136332282467296,7.58707609972883,0.566781234447198,0.497909047552222,0.433207345800449,-0.49312980936926,4.5513416369614E-11,-7.37291625785201E-10,-0.00111795364492464,0,0,0
0.000125808260177282,946.532132817756,6777.8369828483,0.000954516843950491,0.976229591653498,-0.136332561919902,7.58707609963196,0.566781225321201,0.497909039535155,0.433207355014889,-0.493129819858285,6.17678459752284E-11,-1.0006100575555E-09,-0.00111795362525487,0,0,0
0.000158915697066041,946.532165138215,6777.83697833468,0.00120570548708766,0.976229552614942,-0.136332841372507,7.58707609953508,0.566781216195205,0.497909031518086,0.433207364229327,-0.493129830347313,7.80220848523238E-11,-1.26392848621493E-09,-0.00111795360558511,0,0,0
0.000324452881509833,946.53232674049,6777.83695576641,0.00246164870272539,0.97622935742214,-0.13633423863553,7.58707609905054,0.566781170565252,0.497908991432709,0.43320741030147,-0.493129882792477,1.59290416791717E-10,-2.58052058316888E-09,-0.00111795350723637,0,0,0
